"kode_produk","tgl_berlaku","kode_cabang","harga_berlaku_cabang","modal_cabang","biaya_cabang"
PROD-0000028,"2008-04-09 00:00:00",CABANG-065,55130,52350,1300
PROD-0000029,"2008-04-09 00:00:00",CABANG-065,6230,5900,130
PROD-0000030,"2008-04-09 00:00:00",CABANG-065,4100,3860,60
PROD-0000031,"2008-04-09 00:00:00",CABANG-065,18440,17430,400
PROD-0000032,"2008-04-09 00:00:00",CABANG-065,5120,4900,70
PROD-0000033,"2008-04-09 00:00:00",CABANG-065,15800,15010,170
PROD-0000034,"2008-04-09 00:00:00",CABANG-065,20100,19090,190
PROD-0000035,"2008-04-09 00:00:00",CABANG-065,5960,5680,120
PROD-0000036,"2008-04-09 00:00:00",CABANG-065,30250,28510,420
PROD-0000037,"2008-04-09 00:00:00",CABANG-065,5010,4750,70
PROD-0000038,"2008-04-09 00:00:00",CABANG-065,6070,5770,70
PROD-0000039,"2008-04-09 00:00:00",CABANG-065,5540,5280,120
PROD-0000040,"2008-04-09 00:00:00",CABANG-065,15080,14310,240
PROD-0000041,"2008-04-09 00:00:00",CABANG-065,13430,12880,110
PROD-0000001,"2008-04-10 00:00:00",CABANG-065,11290,10690,90
PROD-0000002,"2008-04-10 00:00:00",CABANG-065,4220,4010,60
PROD-0000003,"2008-04-10 00:00:00",CABANG-065,6300,5980,30
PROD-0000004,"2008-04-10 00:00:00",CABANG-065,8140,7740,180
PROD-0000005,"2008-04-10 00:00:00",CABANG-065,7070,6760,10
PROD-0000006,"2008-04-10 00:00:00",CABANG-065,8160,7740,90
PROD-0000007,"2008-04-10 00:00:00",CABANG-065,4620,4370,100
PROD-0000008,"2008-04-10 00:00:00",CABANG-065,1080,1030,0
PROD-0000009,"2008-04-10 00:00:00",CABANG-065,4730,4460,50
PROD-0000010,"2008-04-10 00:00:00",CABANG-065,1100,1040,10
PROD-0000011,"2008-04-10 00:00:00",CABANG-065,1220,1160,30
PROD-0000012,"2008-04-10 00:00:00",CABANG-065,3580,3410,40
PROD-0000013,"2008-04-10 00:00:00",CABANG-065,12360,11740,90
PROD-0000014,"2008-04-10 00:00:00",CABANG-065,11710,11130,90
PROD-0000015,"2008-04-10 00:00:00",CABANG-065,19140,18300,470
PROD-0000016,"2008-04-10 00:00:00",CABANG-065,99310,94350,740
PROD-0000017,"2008-04-10 00:00:00",CABANG-065,1250,1190,10
PROD-0000018,"2008-04-10 00:00:00",CABANG-065,8990,8570,210
PROD-0000019,"2008-04-10 00:00:00",CABANG-065,6050,5750,70
PROD-0000020,"2008-04-10 00:00:00",CABANG-065,5380,5110,90
PROD-0000021,"2008-04-10 00:00:00",CABANG-065,12100,11500,190
PROD-0000022,"2008-04-10 00:00:00",CABANG-065,72120,67970,1660
PROD-0000023,"2008-04-10 00:00:00",CABANG-065,14530,13810,40
PROD-0000024,"2008-04-10 00:00:00",CABANG-065,15010,14260,40
PROD-0000025,"2008-04-10 00:00:00",CABANG-065,10030,9580,160
PROD-0000026,"2008-04-10 00:00:00",CABANG-065,900,850,10
PROD-0000027,"2008-04-10 00:00:00",CABANG-065,12180,11550,130
PROD-0000028,"2008-04-10 00:00:00",CABANG-065,55790,53000,1280
PROD-0000029,"2008-04-10 00:00:00",CABANG-065,6180,5880,120
PROD-0000030,"2008-04-10 00:00:00",CABANG-065,4040,3830,70
PROD-0000031,"2008-04-10 00:00:00",CABANG-065,18470,17550,60
PROD-0000032,"2008-04-10 00:00:00",CABANG-065,5130,4860,70
PROD-0000033,"2008-04-10 00:00:00",CABANG-065,15710,14770,160
PROD-0000034,"2008-04-10 00:00:00",CABANG-065,20500,19480,370
PROD-0000035,"2008-04-10 00:00:00",CABANG-065,6080,5830,40
PROD-0000036,"2008-04-10 00:00:00",CABANG-065,30800,29260,690
PROD-0000037,"2008-04-10 00:00:00",CABANG-065,5080,4830,20
PROD-0000038,"2008-04-10 00:00:00",CABANG-065,6050,5750,60
PROD-0000039,"2008-04-10 00:00:00",CABANG-065,5510,5290,90
PROD-0000040,"2008-04-10 00:00:00",CABANG-065,15080,14360,110
PROD-0000041,"2008-04-10 00:00:00",CABANG-065,13480,12860,70
PROD-0000001,"2008-04-11 00:00:00",CABANG-065,11280,10630,160
PROD-0000002,"2008-04-11 00:00:00",CABANG-065,4240,4050,60
PROD-0000003,"2008-04-11 00:00:00",CABANG-065,6340,6030,100
PROD-0000004,"2008-04-11 00:00:00",CABANG-065,8190,7780,190
PROD-0000005,"2008-04-11 00:00:00",CABANG-065,7090,6750,150
PROD-0000006,"2008-04-11 00:00:00",CABANG-065,8330,7980,40
PROD-0000007,"2008-04-11 00:00:00",CABANG-065,4650,4420,20
PROD-0000008,"2008-04-11 00:00:00",CABANG-065,1100,1040,10
PROD-0000009,"2008-04-11 00:00:00",CABANG-065,4730,4520,70
PROD-0000010,"2008-04-11 00:00:00",CABANG-065,1100,1040,0
PROD-0000011,"2008-04-11 00:00:00",CABANG-065,1210,1150,20
PROD-0000012,"2008-04-11 00:00:00",CABANG-065,3520,3380,30
PROD-0000013,"2008-04-11 00:00:00",CABANG-065,12450,11720,190
PROD-0000014,"2008-04-11 00:00:00",CABANG-065,11600,11050,70
PROD-0000015,"2008-04-11 00:00:00",CABANG-065,19100,18180,390
PROD-0000016,"2008-04-11 00:00:00",CABANG-065,98910,93970,1190
PROD-0000017,"2008-04-11 00:00:00",CABANG-065,1220,1170,30
PROD-0000018,"2008-04-11 00:00:00",CABANG-065,8900,8480,110
PROD-0000019,"2008-04-11 00:00:00",CABANG-065,6130,5820,70
PROD-0000020,"2008-04-11 00:00:00",CABANG-065,5410,5140,60
PROD-0000021,"2008-04-11 00:00:00",CABANG-065,12100,11560,150
PROD-0000022,"2008-04-11 00:00:00",CABANG-065,71980,67840,970
PROD-0000023,"2008-04-11 00:00:00",CABANG-065,14300,13480,290
PROD-0000024,"2008-04-11 00:00:00",CABANG-065,15250,14490,270
PROD-0000025,"2008-04-11 00:00:00",CABANG-065,10230,9720,70
PROD-0000026,"2008-04-11 00:00:00",CABANG-065,920,880,20
PROD-0000027,"2008-04-11 00:00:00",CABANG-065,12180,11580,270
PROD-0000028,"2008-04-11 00:00:00",CABANG-065,56120,53320,930
PROD-0000029,"2008-04-11 00:00:00",CABANG-065,6210,5900,30
PROD-0000030,"2008-04-11 00:00:00",CABANG-065,4040,3840,20
PROD-0000031,"2008-04-11 00:00:00",CABANG-065,18150,17100,130
PROD-0000032,"2008-04-11 00:00:00",CABANG-065,5040,4740,30
PROD-0000033,"2008-04-11 00:00:00",CABANG-065,15740,14950,260
PROD-0000034,"2008-04-11 00:00:00",CABANG-065,20220,19030,100
PROD-0000035,"2008-04-11 00:00:00",CABANG-065,6060,5750,60
PROD-0000036,"2008-04-11 00:00:00",CABANG-065,30680,29240,510
PROD-0000037,"2008-04-11 00:00:00",CABANG-065,5140,4920,80
PROD-0000038,"2008-04-11 00:00:00",CABANG-065,6150,5840,70
PROD-0000039,"2008-04-11 00:00:00",CABANG-065,5540,5300,90
PROD-0000040,"2008-04-11 00:00:00",CABANG-065,15110,14350,180
PROD-0000041,"2008-04-11 00:00:00",CABANG-065,13400,12730,160
PROD-0000001,"2008-04-12 00:00:00",CABANG-065,11280,10720,110
PROD-0000002,"2008-04-12 00:00:00",CABANG-065,4260,4040,50
PROD-0000003,"2008-04-12 00:00:00",CABANG-065,6280,5910,50
PROD-0000004,"2008-04-12 00:00:00",CABANG-065,8270,7820,100
PROD-0000005,"2008-04-12 00:00:00",CABANG-065,7160,6860,40
PROD-0000006,"2008-04-12 00:00:00",CABANG-065,8200,7870,120
PROD-0000007,"2008-04-12 00:00:00",CABANG-065,4600,4360,10
PROD-0000008,"2008-04-12 00:00:00",CABANG-065,1080,1020,10
PROD-0000009,"2008-04-12 00:00:00",CABANG-065,4770,4510,0
PROD-0000010,"2008-04-12 00:00:00",CABANG-065,1090,1040,20
PROD-0000011,"2008-04-12 00:00:00",CABANG-065,1210,1150,30
PROD-0000012,"2008-04-12 00:00:00",CABANG-065,3550,3390,80
PROD-0000013,"2008-04-12 00:00:00",CABANG-065,12530,11810,120
PROD-0000014,"2008-04-12 00:00:00",CABANG-065,11550,10970,250
PROD-0000015,"2008-04-12 00:00:00",CABANG-065,19330,18330,270
PROD-0000016,"2008-04-12 00:00:00",CABANG-065,99710,94860,750
PROD-0000017,"2008-04-12 00:00:00",CABANG-065,1220,1160,0
PROD-0000018,"2008-04-12 00:00:00",CABANG-065,8930,8520,160
PROD-0000019,"2008-04-12 00:00:00",CABANG-065,6170,5830,0
PROD-0000020,"2008-04-12 00:00:00",CABANG-065,5350,5070,10
PROD-0000021,"2008-04-12 00:00:00",CABANG-065,12180,11630,20
PROD-0000022,"2008-04-12 00:00:00",CABANG-065,71830,68240,1040
PROD-0000023,"2008-04-12 00:00:00",CABANG-065,14590,14000,260
PROD-0000024,"2008-04-12 00:00:00",CABANG-065,15010,14260,0
PROD-0000025,"2008-04-12 00:00:00",CABANG-065,10110,9650,200
PROD-0000026,"2008-04-12 00:00:00",CABANG-065,910,860,20
PROD-0000027,"2008-04-12 00:00:00",CABANG-065,12160,11510,240
PROD-0000028,"2008-04-12 00:00:00",CABANG-065,54900,52160,50
PROD-0000029,"2008-04-12 00:00:00",CABANG-065,6140,5830,120
PROD-0000030,"2008-04-12 00:00:00",CABANG-065,4060,3870,100
PROD-0000031,"2008-04-12 00:00:00",CABANG-065,18340,17260,320
PROD-0000032,"2008-04-12 00:00:00",CABANG-065,5100,4840,30
PROD-0000033,"2008-04-12 00:00:00",CABANG-065,15670,14890,180
PROD-0000034,"2008-04-12 00:00:00",CABANG-065,20540,19630,150
PROD-0000035,"2008-04-12 00:00:00",CABANG-065,6130,5830,120
PROD-0000036,"2008-04-12 00:00:00",CABANG-065,30990,29440,480
PROD-0000037,"2008-04-12 00:00:00",CABANG-065,5080,4780,60
PROD-0000038,"2008-04-12 00:00:00",CABANG-065,6100,5850,40
PROD-0000039,"2008-04-12 00:00:00",CABANG-065,5530,5270,90
PROD-0000040,"2008-04-12 00:00:00",CABANG-065,15230,14470,170
PROD-0000041,"2008-04-12 00:00:00",CABANG-065,13480,12830,120
PROD-0000001,"2008-04-13 00:00:00",CABANG-065,11320,10750,20
PROD-0000002,"2008-04-13 00:00:00",CABANG-065,4250,4040,60
PROD-0000003,"2008-04-13 00:00:00",CABANG-065,6180,5860,130
PROD-0000004,"2008-04-13 00:00:00",CABANG-065,8060,7660,130
PROD-0000005,"2008-04-13 00:00:00",CABANG-065,7160,6800,160
PROD-0000006,"2008-04-13 00:00:00",CABANG-065,8170,7800,90
PROD-0000007,"2008-04-13 00:00:00",CABANG-065,4660,4430,50
PROD-0000008,"2008-04-13 00:00:00",CABANG-065,1080,1030,10
PROD-0000009,"2008-04-13 00:00:00",CABANG-065,4820,4590,0
PROD-0000010,"2008-04-13 00:00:00",CABANG-065,1100,1040,10
PROD-0000011,"2008-04-13 00:00:00",CABANG-065,1220,1160,30
PROD-0000012,"2008-04-13 00:00:00",CABANG-065,3570,3360,70
PROD-0000013,"2008-04-13 00:00:00",CABANG-065,12450,11830,270
PROD-0000014,"2008-04-13 00:00:00",CABANG-065,11640,11060,50
PROD-0000015,"2008-04-13 00:00:00",CABANG-065,18950,18120,270
PROD-0000016,"2008-04-13 00:00:00",CABANG-065,98720,93660,1680
PROD-0000017,"2008-04-13 00:00:00",CABANG-065,1240,1180,20
PROD-0000018,"2008-04-13 00:00:00",CABANG-065,8940,8490,40
PROD-0000019,"2008-04-13 00:00:00",CABANG-065,6030,5730,80
PROD-0000020,"2008-04-13 00:00:00",CABANG-065,5350,5130,70
PROD-0000021,"2008-04-13 00:00:00",CABANG-065,11930,11450,220
PROD-0000022,"2008-04-13 00:00:00",CABANG-065,71830,68240,720
PROD-0000023,"2008-04-13 00:00:00",CABANG-065,14240,13530,280
PROD-0000024,"2008-04-13 00:00:00",CABANG-065,15040,14240,40
PROD-0000025,"2008-04-13 00:00:00",CABANG-065,10190,9740,220
PROD-0000026,"2008-04-13 00:00:00",CABANG-065,930,870,10
PROD-0000027,"2008-04-13 00:00:00",CABANG-065,12210,11490,60
PROD-0000028,"2008-04-13 00:00:00",CABANG-065,55900,52630,640
PROD-0000029,"2008-04-13 00:00:00",CABANG-065,6120,5810,140
PROD-0000030,"2008-04-13 00:00:00",CABANG-065,4100,3860,40
PROD-0000031,"2008-04-13 00:00:00",CABANG-065,18480,17550,180
PROD-0000032,"2008-04-13 00:00:00",CABANG-065,5070,4770,20
PROD-0000033,"2008-04-13 00:00:00",CABANG-065,15800,14920,320
PROD-0000034,"2008-04-13 00:00:00",CABANG-065,20140,19200,280
PROD-0000035,"2008-04-13 00:00:00",CABANG-065,6040,5760,130
PROD-0000036,"2008-04-13 00:00:00",CABANG-065,30550,29250,550
PROD-0000037,"2008-04-13 00:00:00",CABANG-065,5110,4860,70
PROD-0000038,"2008-04-13 00:00:00",CABANG-065,6190,5880,90
PROD-0000039,"2008-04-13 00:00:00",CABANG-065,5460,5180,130
PROD-0000040,"2008-04-13 00:00:00",CABANG-065,14960,14210,130
PROD-0000041,"2008-04-13 00:00:00",CABANG-065,13400,12860,250
PROD-0000001,"2008-04-14 00:00:00",CABANG-065,11250,10690,110
PROD-0000002,"2008-04-14 00:00:00",CABANG-065,4250,4000,80
PROD-0000003,"2008-04-14 00:00:00",CABANG-065,6210,5900,80
PROD-0000004,"2008-04-14 00:00:00",CABANG-065,8130,7720,70
PROD-0000005,"2008-04-14 00:00:00",CABANG-065,7250,6860,60
PROD-0000006,"2008-04-14 00:00:00",CABANG-065,8280,7830,120
PROD-0000007,"2008-04-14 00:00:00",CABANG-065,4560,4370,70
PROD-0000008,"2008-04-14 00:00:00",CABANG-065,1090,1030,10
PROD-0000009,"2008-04-14 00:00:00",CABANG-065,4800,4560,0
PROD-0000010,"2008-04-14 00:00:00",CABANG-065,1120,1060,20
PROD-0000011,"2008-04-14 00:00:00",CABANG-065,1210,1150,10
PROD-0000012,"2008-04-14 00:00:00",CABANG-065,3570,3390,20
PROD-0000013,"2008-04-14 00:00:00",CABANG-065,12630,11920,290
PROD-0000014,"2008-04-14 00:00:00",CABANG-065,11530,10910,30
PROD-0000015,"2008-04-14 00:00:00",CABANG-065,19450,18470,40
PROD-0000016,"2008-04-14 00:00:00",CABANG-065,98330,94290,250
PROD-0000017,"2008-04-14 00:00:00",CABANG-065,1220,1160,30
PROD-0000018,"2008-04-14 00:00:00",CABANG-065,8960,8510,200
PROD-0000019,"2008-04-14 00:00:00",CABANG-065,6020,5720,50
PROD-0000020,"2008-04-14 00:00:00",CABANG-065,5380,5090,120
PROD-0000021,"2008-04-14 00:00:00",CABANG-065,12220,11730,130
PROD-0000022,"2008-04-14 00:00:00",CABANG-065,72410,68690,1190
PROD-0000023,"2008-04-14 00:00:00",CABANG-065,14390,13630,160
PROD-0000024,"2008-04-14 00:00:00",CABANG-065,15340,14570,180
PROD-0000025,"2008-04-14 00:00:00",CABANG-065,10190,9720,90
PROD-0000026,"2008-04-14 00:00:00",CABANG-065,900,860,10
PROD-0000027,"2008-04-14 00:00:00",CABANG-065,12230,11660,130
PROD-0000028,"2008-04-14 00:00:00",CABANG-065,56350,53530,1210
PROD-0000029,"2008-04-14 00:00:00",CABANG-065,6210,5910,40
PROD-0000030,"2008-04-14 00:00:00",CABANG-065,4080,3870,70
PROD-0000031,"2008-04-14 00:00:00",CABANG-065,18110,17200,40
PROD-0000032,"2008-04-14 00:00:00",CABANG-065,5100,4830,90
PROD-0000033,"2008-04-14 00:00:00",CABANG-065,15520,14740,240
PROD-0000034,"2008-04-14 00:00:00",CABANG-065,20260,19320,360
PROD-0000035,"2008-04-14 00:00:00",CABANG-065,6070,5830,150
PROD-0000036,"2008-04-14 00:00:00",CABANG-065,30990,29500,400
PROD-0000037,"2008-04-14 00:00:00",CABANG-065,4990,4780,100
PROD-0000038,"2008-04-14 00:00:00",CABANG-065,6150,5840,130
PROD-0000039,"2008-04-14 00:00:00",CABANG-065,5630,5380,90
PROD-0000040,"2008-04-14 00:00:00",CABANG-065,15140,14410,310
PROD-0000041,"2008-04-14 00:00:00",CABANG-065,13340,12560,80
PROD-0000001,"2008-04-15 00:00:00",CABANG-065,11300,10730,170
PROD-0000002,"2008-04-15 00:00:00",CABANG-065,4220,4010,50
PROD-0000003,"2008-04-15 00:00:00",CABANG-065,6360,6040,20
PROD-0000004,"2008-04-15 00:00:00",CABANG-065,8190,7860,120
PROD-0000005,"2008-04-15 00:00:00",CABANG-065,7110,6750,160
PROD-0000006,"2008-04-15 00:00:00",CABANG-065,8260,7840,40
PROD-0000007,"2008-04-15 00:00:00",CABANG-065,4630,4360,110
PROD-0000008,"2008-04-15 00:00:00",CABANG-065,1070,1020,20
PROD-0000009,"2008-04-15 00:00:00",CABANG-065,4840,4630,100
PROD-0000010,"2008-04-15 00:00:00",CABANG-065,1100,1050,20
PROD-0000011,"2008-04-15 00:00:00",CABANG-065,1220,1180,0
PROD-0000012,"2008-04-15 00:00:00",CABANG-065,3570,3390,10
PROD-0000013,"2008-04-15 00:00:00",CABANG-065,12430,11810,0
PROD-0000014,"2008-04-15 00:00:00",CABANG-065,11590,11030,60
PROD-0000015,"2008-04-15 00:00:00",CABANG-065,19370,18540,180
PROD-0000016,"2008-04-15 00:00:00",CABANG-065,99120,93740,1930
PROD-0000017,"2008-04-15 00:00:00",CABANG-065,1210,1150,10
PROD-0000018,"2008-04-15 00:00:00",CABANG-065,8950,8590,120
PROD-0000019,"2008-04-15 00:00:00",CABANG-065,6030,5730,40
PROD-0000020,"2008-04-15 00:00:00",CABANG-065,5390,5120,110
PROD-0000021,"2008-04-15 00:00:00",CABANG-065,12120,11520,40
PROD-0000022,"2008-04-15 00:00:00",CABANG-065,72840,68780,690
PROD-0000023,"2008-04-15 00:00:00",CABANG-065,14270,13680,260
PROD-0000024,"2008-04-15 00:00:00",CABANG-065,15160,14450,110
PROD-0000025,"2008-04-15 00:00:00",CABANG-065,10010,9430,20
PROD-0000026,"2008-04-15 00:00:00",CABANG-065,910,850,20
PROD-0000027,"2008-04-15 00:00:00",CABANG-065,12150,11530,290
PROD-0000028,"2008-04-15 00:00:00",CABANG-065,55670,52760,420
PROD-0000029,"2008-04-15 00:00:00",CABANG-065,6200,5930,20
PROD-0000030,"2008-04-15 00:00:00",CABANG-065,4060,3850,10
PROD-0000031,"2008-04-15 00:00:00",CABANG-065,18260,17420,240
PROD-0000032,"2008-04-15 00:00:00",CABANG-065,5130,4830,120
PROD-0000033,"2008-04-15 00:00:00",CABANG-065,15710,15030,140
PROD-0000034,"2008-04-15 00:00:00",CABANG-065,20420,19400,140
PROD-0000035,"2008-04-15 00:00:00",CABANG-065,6170,5860,50
PROD-0000036,"2008-04-15 00:00:00",CABANG-065,30490,28720,140
PROD-0000037,"2008-04-15 00:00:00",CABANG-065,5120,4820,70
PROD-0000038,"2008-04-15 00:00:00",CABANG-065,6100,5810,70
PROD-0000039,"2008-04-15 00:00:00",CABANG-065,5510,5230,40
PROD-0000040,"2008-04-15 00:00:00",CABANG-065,15080,14320,320
PROD-0000041,"2008-04-15 00:00:00",CABANG-065,13190,12530,180
PROD-0000001,"2008-04-16 00:00:00",CABANG-065,11460,10980,20
PROD-0000002,"2008-04-16 00:00:00",CABANG-065,4190,3990,60
PROD-0000003,"2008-04-16 00:00:00",CABANG-065,6260,5940,90
PROD-0000004,"2008-04-16 00:00:00",CABANG-065,8180,7770,30
PROD-0000005,"2008-04-16 00:00:00",CABANG-065,7190,6810,40
PROD-0000006,"2008-04-16 00:00:00",CABANG-065,8240,7800,120
PROD-0000007,"2008-04-16 00:00:00",CABANG-065,4680,4430,100
PROD-0000008,"2008-04-16 00:00:00",CABANG-065,1100,1050,0
PROD-0000009,"2008-04-16 00:00:00",CABANG-065,4870,4590,40
PROD-0000010,"2008-04-16 00:00:00",CABANG-065,1120,1060,10
PROD-0000011,"2008-04-16 00:00:00",CABANG-065,1200,1140,20
PROD-0000012,"2008-04-16 00:00:00",CABANG-065,3560,3370,50
PROD-0000013,"2008-04-16 00:00:00",CABANG-065,12380,11850,20
PROD-0000014,"2008-04-16 00:00:00",CABANG-065,11660,11020,270
PROD-0000015,"2008-04-16 00:00:00",CABANG-065,19210,18370,390
PROD-0000016,"2008-04-16 00:00:00",CABANG-065,97940,93870,150
PROD-0000017,"2008-04-16 00:00:00",CABANG-065,1220,1160,0
PROD-0000018,"2008-04-16 00:00:00",CABANG-065,8940,8540,110
PROD-0000019,"2008-04-16 00:00:00",CABANG-065,5990,5690,70
PROD-0000020,"2008-04-16 00:00:00",CABANG-065,5370,5060,70
PROD-0000021,"2008-04-16 00:00:00",CABANG-065,11980,11420,220
PROD-0000022,"2008-04-16 00:00:00",CABANG-065,72560,68840,1310
PROD-0000023,"2008-04-16 00:00:00",CABANG-065,14550,13690,340
PROD-0000024,"2008-04-16 00:00:00",CABANG-065,15130,14450,210
PROD-0000025,"2008-04-16 00:00:00",CABANG-065,10130,9620,90
PROD-0000026,"2008-04-16 00:00:00",CABANG-065,900,850,0
PROD-0000027,"2008-04-16 00:00:00",CABANG-065,12180,11570,90
PROD-0000028,"2008-04-16 00:00:00",CABANG-065,55670,52650,0
PROD-0000029,"2008-04-16 00:00:00",CABANG-065,6140,5830,50
PROD-0000030,"2008-04-16 00:00:00",CABANG-065,4030,3800,80
PROD-0000031,"2008-04-16 00:00:00",CABANG-065,18230,17490,380
PROD-0000032,"2008-04-16 00:00:00",CABANG-065,5100,4890,110
PROD-0000033,"2008-04-16 00:00:00",CABANG-065,15870,15220,130
PROD-0000034,"2008-04-16 00:00:00",CABANG-065,20220,19210,360
PROD-0000035,"2008-04-16 00:00:00",CABANG-065,6040,5790,110
PROD-0000036,"2008-04-16 00:00:00",CABANG-065,30930,29230,250
PROD-0000037,"2008-04-16 00:00:00",CABANG-065,5050,4790,40
PROD-0000038,"2008-04-16 00:00:00",CABANG-065,6080,5770,60
PROD-0000039,"2008-04-16 00:00:00",CABANG-065,5500,5260,50
PROD-0000040,"2008-04-16 00:00:00",CABANG-065,15110,14210,260
PROD-0000041,"2008-04-16 00:00:00",CABANG-065,13240,12640,140
PROD-0000001,"2008-04-17 00:00:00",CABANG-065,11300,10740,130
PROD-0000002,"2008-04-17 00:00:00",CABANG-065,4300,4090,80
PROD-0000003,"2008-04-17 00:00:00",CABANG-065,6270,5960,50
PROD-0000004,"2008-04-17 00:00:00",CABANG-065,8050,7700,110
PROD-0000005,"2008-04-17 00:00:00",CABANG-065,7200,6790,90
PROD-0000006,"2008-04-17 00:00:00",CABANG-065,8180,7800,120
PROD-0000007,"2008-04-17 00:00:00",CABANG-065,4680,4430,70
PROD-0000008,"2008-04-17 00:00:00",CABANG-065,1080,1040,20
PROD-0000009,"2008-04-17 00:00:00",CABANG-065,4860,4640,60
PROD-0000010,"2008-04-17 00:00:00",CABANG-065,1100,1050,20
PROD-0000011,"2008-04-17 00:00:00",CABANG-065,1200,1140,10
PROD-0000012,"2008-04-17 00:00:00",CABANG-065,3490,3340,70
PROD-0000013,"2008-04-17 00:00:00",CABANG-065,12520,12010,220
PROD-0000014,"2008-04-17 00:00:00",CABANG-065,11760,11060,20
PROD-0000015,"2008-04-17 00:00:00",CABANG-065,19130,18320,30
PROD-0000016,"2008-04-17 00:00:00",CABANG-065,98920,94130,350
PROD-0000017,"2008-04-17 00:00:00",CABANG-065,1250,1190,30
PROD-0000018,"2008-04-17 00:00:00",CABANG-065,8970,8520,200
PROD-0000019,"2008-04-17 00:00:00",CABANG-065,6070,5770,120
PROD-0000020,"2008-04-17 00:00:00",CABANG-065,5300,5070,110
PROD-0000021,"2008-04-17 00:00:00",CABANG-065,12250,11640,260
PROD-0000022,"2008-04-17 00:00:00",CABANG-065,72840,69200,70
PROD-0000023,"2008-04-17 00:00:00",CABANG-065,14360,13640,90
PROD-0000024,"2008-04-17 00:00:00",CABANG-065,15100,14460,160
PROD-0000025,"2008-04-17 00:00:00",CABANG-065,10230,9720,70
PROD-0000026,"2008-04-17 00:00:00",CABANG-065,910,860,0
PROD-0000027,"2008-04-17 00:00:00",CABANG-065,12230,11620,120
PROD-0000028,"2008-04-17 00:00:00",CABANG-065,56350,53120,390
PROD-0000029,"2008-04-17 00:00:00",CABANG-065,6200,5840,80
PROD-0000030,"2008-04-17 00:00:00",CABANG-065,4070,3830,100
PROD-0000031,"2008-04-17 00:00:00",CABANG-065,18190,17270,190
PROD-0000032,"2008-04-17 00:00:00",CABANG-065,5000,4700,110
PROD-0000033,"2008-04-17 00:00:00",CABANG-065,15680,14890,40
PROD-0000034,"2008-04-17 00:00:00",CABANG-065,20260,19100,420
PROD-0000035,"2008-04-17 00:00:00",CABANG-065,6010,5710,150
PROD-0000036,"2008-04-17 00:00:00",CABANG-065,30920,29350,510
PROD-0000037,"2008-04-17 00:00:00",CABANG-065,5000,4750,30
PROD-0000038,"2008-04-17 00:00:00",CABANG-065,6070,5770,150
PROD-0000039,"2008-04-17 00:00:00",CABANG-065,5460,5150,110
PROD-0000040,"2008-04-17 00:00:00",CABANG-065,15080,14330,110
PROD-0000041,"2008-04-17 00:00:00",CABANG-065,13530,12830,120
PROD-0000001,"2008-04-18 00:00:00",CABANG-065,11250,10760,80
PROD-0000002,"2008-04-18 00:00:00",CABANG-065,4290,4070,60
PROD-0000003,"2008-04-18 00:00:00",CABANG-065,6350,6030,140
PROD-0000004,"2008-04-18 00:00:00",CABANG-065,8160,7750,160
PROD-0000005,"2008-04-18 00:00:00",CABANG-065,7070,6720,120
PROD-0000006,"2008-04-18 00:00:00",CABANG-065,8090,7620,200
PROD-0000007,"2008-04-18 00:00:00",CABANG-065,4640,4430,20
PROD-0000008,"2008-04-18 00:00:00",CABANG-065,1100,1050,10
PROD-0000009,"2008-04-18 00:00:00",CABANG-065,4860,4640,110
PROD-0000010,"2008-04-18 00:00:00",CABANG-065,1110,1050,10
PROD-0000011,"2008-04-18 00:00:00",CABANG-065,1210,1140,10
PROD-0000012,"2008-04-18 00:00:00",CABANG-065,3560,3380,70
PROD-0000013,"2008-04-18 00:00:00",CABANG-065,12380,11760,150
PROD-0000014,"2008-04-18 00:00:00",CABANG-065,11570,11090,190
PROD-0000015,"2008-04-18 00:00:00",CABANG-065,19220,18230,90
PROD-0000016,"2008-04-18 00:00:00",CABANG-065,100110,95110,2400
PROD-0000017,"2008-04-18 00:00:00",CABANG-065,1220,1160,10
PROD-0000018,"2008-04-18 00:00:00",CABANG-065,8970,8570,90
PROD-0000019,"2008-04-18 00:00:00",CABANG-065,6080,5800,40
PROD-0000020,"2008-04-18 00:00:00",CABANG-065,5360,5090,20
PROD-0000021,"2008-04-18 00:00:00",CABANG-065,12070,11550,40
PROD-0000022,"2008-04-18 00:00:00",CABANG-065,72410,68290,1230
PROD-0000023,"2008-04-18 00:00:00",CABANG-065,14360,13770,110
PROD-0000024,"2008-04-18 00:00:00",CABANG-065,15130,14370,330
PROD-0000025,"2008-04-18 00:00:00",CABANG-065,10250,9780,170
PROD-0000026,"2008-04-18 00:00:00",CABANG-065,910,860,0
PROD-0000027,"2008-04-18 00:00:00",CABANG-065,12180,11540,240
PROD-0000028,"2008-04-18 00:00:00",CABANG-065,56570,53770,1220
